ExternalRiskEstimate,MSinceOldestTradeOpen,AverageMInFile,NumSatisfactoryTrades,PercentTradesNeverDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
70,88,50,38,97,6,6,38,1,34,-7,0,25,32,3,1,1,50
55,127,60,28,80,3,5,30,2,47,0,0,69,142,7,9,1,89
69,218,52,15,100,7,8,35,6,25,9,0,71,69,7,3,2,91
78,159,79,39,100,7,8,40,1,48,0,1,23,84,6,4,1,83
54,134,60,30,85,4,6,16,4,32,0,3,26,53,5,2,1,50
90,183,81,8,100,7,8,10,1,20,-7,1,0,32,0,1,0,20
72,196,93,39,95,6,5,41,3,29,0,0,34,70,8,3,2,55
58,263,88,24,96,4,6,26,3,62,0,0,25,68,5,4,2,90
59,183,84,19,90,6,5,21,2,5,-7,1,66,32,6,-8,2,67
67,136,85,14,86,6,6,14,0,43,0,1,97,32,4,1,4,100
80,338,186,7,100,7,8,7,0,0,-7,0,65,32,2,-8,1,50
71,83,33,23,96,6,6,26,5,23,0,11,23,92,4,3,0,47
73,131,57,21,95,6,6,21,5,19,7,0,26,32,5,2,0,100
71,12,12,1,100,7,8,1,0,100,0,2,62,88,20,1,2,100
68,378,140,10,77,6,4,13,1,54,-7,0,0,70,0,3,2,60
77,100,38,15,93,6,6,15,1,27,0,6,10,32,3,1,0,57
75,212,31,12,92,6,6,23,3,42,2,1,15,97,3,2,0,83
58,78,33,8,100,6,8,9,2,44,0,1,87,49,2,4,1,100
66,153,73,24,88,4,6,26,0,50,0,0,37,77,6,3,0,83
66,183,64,19,82,6,2,22,2,50,0,0,85,85,4,7,1,92
67,164,77,46,98,4,6,50,1,18,8,0,24,68,12,2,1,54
84,427,118,15,100,7,8,17,0,12,0,0,19,32,3,-8,0,43
79,235,105,67,100,7,8,47,4,3,1,1,9,13,11,1,0,42
77,305,84,16,90,5,6,20,4,65,0,3,11,87,3,2,1,71
57,161,69,9,73,6,6,11,3,55,0,0,78,46,1,4,1,100
57,239,93,28,93,4,6,30,2,37,0,3,63,94,6,2,3,90
84,401,76,31,100,7,8,31,2,19,0,0,18,32,5,1,0,38
81,137,56,22,92,6,5,24,3,21,7,0,3,32,3,1,0,50
62,58,18,4,100,7,8,4,3,25,2,6,99,97,3,1,1,100
57,68,37,15,81,6,6,16,3,50,0,1,98,85,4,4,1,80
84,168,66,15,100,7,8,43,2,40,0,4,3,62,3,2,0,86
59,94,33,31,94,4,6,31,3,29,-7,0,48,96,10,3,0,76
70,150,91,20,81,4,6,22,0,18,1,1,15,32,2,1,0,38
76,132,49,15,100,7,8,15,2,40,-7,1,13,32,2,1,0,50
77,289,86,51,100,7,8,52,2,10,4,2,36,32,2,1,2,16
84,138,67,21,100,7,8,22,3,55,0,2,15,78,3,3,0,86
71,439,186,19,100,0,8,22,1,23,6,0,3,32,2,1,0,43
60,92,58,19,78,3,2,23,0,57,-7,2,51,32,2,1,0,60
66,286,122,40,89,6,6,44,1,57,0,0,100,32,2,3,1,100
85,123,74,6,100,7,8,5,1,43,0,1,13,32,1,-8,0,100
64,183,56,10,91,6,3,0,3,27,-7,0,76,76,5,2,2,100
90,374,99,19,100,7,8,19,2,74,6,0,5,95,1,2,0,60
74,184,79,23,91,6,6,23,2,30,3,3,24,29,3,2,1,71
83,202,89,12,92,6,6,12,0,58,1,1,17,76,2,2,2,67
66,111,54,14,94,6,5,16,0,6,0,0,96,32,7,-8,5,100
78,260,95,49,98,6,6,49,3,55,-7,4,25,42,4,7,0,50
78,172,73,13,100,7,8,13,0,57,14,0,21,80,3,2,1,83
86,101,56,12,100,7,8,12,0,42,0,0,0,32,3,1,0,83
86,293,90,18,100,6,7,18,1,44,2,1,2,100,4,2,0,86
77,324,76,31,100,7,8,31,5,35,1,3,0,65,0,2,0,33
55,367,74,24,96,4,6,26,10,46,0,7,77,63,6,4,4,100
88,320,93,52,100,7,8,55,3,22,6,0,3,71,3,1,0,36
89,265,129,17,100,7,8,17,0,12,0,1,9,32,5,1,0,50
75,173,86,25,100,7,8,25,0,16,0,0,46,32,6,1,2,57
73,413,111,41,100,7,8,43,4,30,0,4,4,32,3,1,1,25
84,140,60,23,100,7,8,23,1,26,0,0,4,88,3,2,0,45
79,81,46,24,100,7,8,24,1,25,-7,4,13,32,2,1,0,43
75,228,79,17,86,5,2,21,0,29,4,1,7,32,2,1,0,57
85,179,120,28,100,7,8,28,0,89,0,1,0,20,0,7,2,88
65,96,88,16,82,0,2,8,0,29,-7,0,50,12,4,2,1,64
59,324,138,24,85,4,6,27,1,26,0,1,68,32,7,1,3,90
79,197,108,43,100,7,8,45,0,72,0,7,10,15,4,3,1,80
65,79,54,6,75,4,5,8,0,38,-7,1,77,32,4,1,0,100
62,309,97,28,79,5,3,33,5,27,0,1,54,44,8,3,3,65
80,177,49,7,100,7,8,7,1,14,-7,2,28,92,1,1,2,50
65,248,77,28,84,5,3,33,3,53,-7,0,31,34,8,4,1,80
66,340,117,36,100,7,8,36,1,11,0,0,81,32,20,1,11,75
71,162,58,12,100,6,8,13,2,46,0,2,73,42,4,3,1,88
70,145,11,8,100,7,8,8,4,30,1,4,28,32,2,1,0,43
67,94,58,20,95,6,6,17,0,10,12,0,74,32,6,1,3,78
51,162,73,4,50,2,4,6,0,33,0,0,43,11,1,1,0,50
82,203,81,22,100,7,8,22,2,18,9,0,0,10,2,1,0,25
69,271,81,36,97,6,5,39,2,26,0,6,35,94,4,2,1,46
89,496,140,20,100,7,8,22,1,0,0,2,7,32,3,-8,0,27
68,260,72,21,96,1,3,23,1,39,1,1,9,80,5,2,0,70
67,51,25,9,80,4,6,10,2,50,0,2,0,96,1,1,0,50
81,151,68,51,100,7,8,53,4,17,3,4,11,32,3,1,1,31
83,209,80,4,100,7,8,5,1,20,0,0,9,32,3,-8,2,75
64,207,77,11,82,6,6,11,0,36,-7,2,57,22,2,2,0,71
90,182,129,15,100,7,8,17,1,29,-7,1,0,98,0,2,0,40
78,212,96,11,100,7,8,13,0,15,4,1,50,32,4,1,2,71
89,270,122,14,100,7,8,15,1,33,0,1,2,32,2,2,0,57
82,192,91,47,92,6,3,6,2,39,4,1,6,82,4,2,0,33
56,201,67,25,85,0,5,26,0,31,12,0,16,77,3,4,1,58
57,137,80,3,33,5,7,3,0,100,-7,0,62,82,20,2,2,100
72,140,52,22,100,7,8,22,0,27,9,0,90,6,7,2,5,82
77,56,20,10,100,7,8,11,4,36,8,0,5,77,3,3,0,67
64,242,70,21,95,0,6,22,1,43,0,1,58,87,5,3,2,89
77,298,121,23,100,7,8,24,2,25,1,3,48,87,5,1,1,67
71,197,87,12,77,6,6,13,1,54,-7,0,92,83,2,3,1,83
69,52,28,3,100,7,8,3,1,67,-7,2,95,32,1,1,2,100
56,102,52,32,94,6,6,11,1,22,0,4,69,89,6,5,3,55
68,171,67,39,93,6,2,40,1,43,0,2,49,52,5,4,2,75
89,136,77,7,100,7,8,6,0,14,-7,0,6,32,2,1,0,75
77,183,122,14,93,6,2,0,0,20,-7,0,1,32,1,1,0,75
76,393,112,40,100,7,8,43,5,12,2,1,20,86,10,2,2,57
87,206,87,23,100,7,8,23,0,30,0,3,6,32,1,-8,0,13
67,227,90,11,100,6,8,11,1,50,1,3,0,48,1,2,0,57
83,183,88,31,94,6,6,0,2,22,1,1,6,100,3,2,0,63
79,70,66,20,96,6,5,14,2,17,-7,0,10,32,1,1,1,25
74,176,87,21,95,6,6,21,1,38,-7,2,29,89,3,1,1,50
63,316,92,27,85,6,6,27,0,30,0,1,76,65,11,3,5,74
75,310,83,25,100,7,8,13,4,32,-7,1,28,83,3,4,1,62
85,68,84,26,100,7,8,7,1,27,-7,0,2,68,2,5,0,57
89,193,114,13,100,7,8,14,1,43,0,0,1,88,2,2,0,67
54,469,224,20,73,3,3,23,0,9,0,1,8,47,6,2,1,69
64,175,72,23,100,7,8,24,1,13,0,2,77,75,10,1,6,71
88,433,138,21,96,6,6,23,2,74,0,4,0,93,2,2,0,57
74,182,77,14,86,4,6,14,0,14,0,0,6,75,1,1,0,29
77,373,91,32,97,6,6,32,1,22,23,0,26,32,8,1,1,56
88,309,86,9,100,7,8,10,0,10,0,1,9,32,2,-8,0,40
77,61,33,14,100,7,8,15,1,7,21,0,27,32,4,1,0,56
56,105,43,16,94,4,6,16,1,69,2,2,101,84,2,4,1,86
78,254,118,39,95,6,6,39,2,26,-7,1,20,9,6,3,0,56
85,281,94,39,98,6,6,43,4,33,0,3,14,90,7,4,0,48
59,274,98,27,93,4,6,28,2,21,0,1,54,82,8,2,4,65
74,210,80,10,100,7,8,10,1,40,-7,6,87,72,4,3,3,100
72,157,66,48,96,6,6,53,6,17,0,1,16,87,5,4,2,39
54,207,69,34,75,3,5,38,6,25,2,2,17,80,8,5,1,68
59,219,84,30,91,6,5,32,3,44,2,4,41,89,9,4,3,76
69,168,78,17,89,4,6,10,2,58,-7,2,34,69,3,5,1,80
91,401,152,9,100,7,8,9,0,44,23,0,3,32,1,-8,0,25
63,88,41,25,92,6,6,26,1,35,0,2,25,72,3,3,2,38
78,193,100,24,81,6,5,26,0,19,0,2,0,32,3,1,0,42
78,215,88,22,88,4,5,26,2,20,5,0,3,32,3,-8,0,33
63,202,31,9,90,6,2,25,4,20,-7,1,49,81,6,2,1,89
55,150,70,22,84,4,4,26,0,76,1,1,62,43,20,4,2,100
73,254,97,22,96,6,5,23,2,39,0,2,54,32,4,3,2,78
60,45,18,13,100,7,8,15,4,40,1,1,71,65,5,2,1,88
80,220,105,32,100,7,8,32,2,41,0,0,36,54,3,4,1,58
54,25,19,3,100,0,8,4,0,33,0,2,33,32,1,1,2,67
86,358,100,28,97,6,6,29,2,34,5,0,0,32,1,-8,0,17
65,145,70,40,100,7,8,43,4,30,1,9,83,77,10,5,6,79
78,144,74,11,100,7,8,11,0,27,-7,0,30,32,2,1,0,60
61,124,53,15,76,6,5,17,1,53,1,1,64,72,4,4,1,89
80,233,211,4,100,7,8,4,0,0,23,0,92,32,1,-8,1,50
83,233,79,21,100,7,8,21,0,19,0,2,8,32,6,2,0,67
68,348,91,34,100,7,8,34,0,32,0,0,78,68,11,4,7,76
85,162,65,24,100,7,8,27,8,26,0,4,1,32,2,1,0,30
91,425,127,14,100,7,8,15,0,14,23,0,3,32,4,1,0,71
82,186,85,19,100,7,8,22,4,27,3,3,34,32,3,1,0,50
78,327,100,41,100,7,8,12,2,24,20,0,12,70,4,3,2,30
88,196,85,32,100,7,8,32,1,16,0,1,8,32,1,-8,0,10
92,276,99,25,100,7,8,28,1,29,6,0,0,32,1,1,0,33
63,208,42,8,100,7,8,8,3,88,0,3,165,92,1,4,2,100
72,133,86,20,100,7,8,21,0,14,10,0,83,87,6,2,5,80
65,176,101,34,92,5,6,36,1,28,0,3,87,0,9,3,6,92
68,181,98,2,67,6,3,3,1,100,-7,0,62,32,20,1,2,100
72,104,53,11,92,4,6,13,1,38,0,1,38,83,1,3,0,80
80,94,51,9,100,7,8,9,0,56,0,0,26,77,1,2,0,60
75,191,71,25,100,7,8,26,4,42,10,0,66,86,6,2,1,73
66,208,83,24,92,4,6,25,3,32,5,0,44,32,6,1,0,70
91,284,117,12,100,7,8,12,0,33,23,0,2,32,2,1,0,50
75,381,108,20,95,6,6,20,0,45,1,2,32,64,6,4,3,77
58,67,28,14,100,7,8,15,3,7,1,2,69,32,9,1,2,83
80,150,64,18,95,6,6,19,2,68,9,0,8,91,1,2,0,50
63,369,131,21,100,6,8,23,2,57,0,1,78,68,4,4,3,80
79,251,99,23,91,4,6,24,0,17,20,0,6,8,3,2,0,31
58,148,71,24,92,4,4,26,0,56,-7,0,68,74,7,3,3,71
87,483,222,12,100,7,8,12,1,17,0,0,1,94,1,1,0,25
82,153,46,4,100,7,8,4,2,50,0,0,16,32,1,1,0,100
79,165,100,31,95,6,3,37,3,73,7,0,11,32,2,1,0,60
88,292,105,20,100,7,8,20,0,50,0,2,11,83,2,2,0,50
80,393,221,8,100,7,8,8,0,0,19,0,51,32,5,-8,2,100
61,138,62,9,92,4,6,13,0,31,0,2,91,61,4,2,4,75
79,83,39,28,100,7,8,31,4,17,0,3,6,89,3,3,0,46
59,277,95,16,76,4,5,18,1,12,3,1,25,80,6,1,1,54
70,105,38,12,100,7,8,13,1,17,0,1,21,32,3,1,0,57
87,222,111,28,97,6,6,33,1,24,0,0,0,13,2,2,0,27
85,280,106,22,95,6,6,22,2,32,3,3,1,17,1,2,0,50
70,155,79,11,73,6,3,15,1,67,0,0,34,32,1,1,0,100
64,129,80,11,88,6,6,18,0,59,0,0,85,32,2,-8,0,75
61,112,32,29,100,5,8,31,7,77,0,5,88,82,7,4,3,100
75,204,86,28,100,0,8,46,0,10,14,0,1,49,2,1,0,19
73,94,41,13,100,7,8,21,5,67,-7,3,0,97,1,3,2,67
60,78,29,14,67,0,2,15,3,53,-7,1,1,76,2,3,2,63
61,251,74,15,93,6,6,15,0,13,0,1,89,32,7,1,5,100
72,172,62,14,93,4,6,15,1,60,0,2,24,61,4,4,1,89
68,184,60,24,80,4,6,25,0,40,0,0,13,28,1,3,1,50
72,21,16,3,100,7,8,3,1,67,0,1,4,87,1,2,2,100
68,255,120,16,100,7,8,21,0,33,0,0,90,32,6,1,3,100
65,228,89,12,93,6,3,15,2,57,0,1,92,32,1,1,1,100
77,188,64,27,100,7,8,27,2,15,-7,1,22,62,2,3,0,45
64,180,63,46,98,6,6,23,6,44,-7,2,77,93,8,5,6,81
62,247,93,29,90,0,6,29,1,24,16,0,67,32,11,1,3,100
84,362,114,33,97,6,6,35,1,40,0,3,1,89,2,2,0,36
79,171,79,40,100,7,8,41,3,17,3,1,16,79,4,2,0,46
74,196,83,29,94,5,6,32,1,41,0,1,53,93,2,1,1,50
86,256,194,20,100,7,8,25,0,40,-7,0,0,63,0,1,0,25
51,402,137,42,74,4,4,50,1,42,2,3,21,31,3,4,0,53
83,71,36,8,100,7,8,8,3,38,-7,0,7,32,1,1,0,40
62,341,87,12,93,4,5,14,0,14,7,0,56,89,6,1,2,78
73,94,37,34,97,6,6,21,4,29,4,1,9,85,6,3,0,47
85,329,151,16,94,6,6,16,0,13,23,0,2,77,1,1,0,29
68,223,81,25,76,5,4,29,5,28,15,0,33,96,4,3,1,50
72,269,86,25,85,4,6,26,1,12,0,2,1,32,3,1,0,29
59,75,43,22,96,5,6,23,2,30,0,7,59,82,14,4,2,90
71,183,102,16,100,6,8,0,6,18,1,4,22,92,3,2,0,45
63,239,87,17,94,5,5,18,3,39,-7,0,61,87,3,3,1,75
75,273,74,21,92,0,2,26,3,62,0,4,3,75,3,1,1,67
73,134,54,50,100,5,8,54,6,50,0,4,36,83,6,7,0,72
73,110,28,2,67,4,5,12,0,67,17,0,2,32,1,1,0,100
75,60,32,13,100,7,8,13,0,31,0,4,40,75,1,2,1,50
72,320,71,28,96,6,6,20,6,25,5,3,13,68,7,3,1,85
67,199,66,26,80,4,4,40,4,13,1,4,20,32,3,-8,0,30
60,198,92,12,81,6,2,16,3,69,0,6,93,92,2,2,2,100
64,154,79,17,53,6,6,19,1,53,0,1,99,82,1,2,1,100
61,113,54,3,50,5,2,6,0,67,-7,0,62,10,20,2,2,100
81,170,67,21,100,7,8,24,4,25,3,1,12,98,3,2,0,63
56,164,88,18,86,4,2,21,1,33,0,0,48,66,4,2,2,75
73,163,62,14,100,6,8,15,0,60,-7,2,17,66,1,3,2,80
81,189,68,41,100,5,8,43,3,37,0,6,27,95,3,3,0,86
81,191,86,16,100,6,7,17,1,41,13,0,24,32,1,1,2,40
85,146,82,50,100,6,7,62,1,47,2,1,14,44,4,5,0,56
86,347,109,26,100,7,8,26,1,38,6,0,0,13,1,2,0,43
60,70,39,10,83,6,5,13,1,58,0,1,89,93,4,3,2,88
88,175,89,12,100,7,8,12,0,33,23,0,0,42,1,2,0,38
61,138,57,23,88,5,6,24,2,58,0,0,80,79,3,4,1,88
70,191,65,12,73,6,4,16,2,40,0,0,7,32,2,-8,0,67
86,225,79,14,100,7,8,14,1,14,7,0,15,32,2,-8,0,29
72,55,32,21,100,7,8,21,4,48,0,0,18,44,6,4,0,71
66,169,123,32,81,5,2,4,2,42,-7,2,41,32,7,3,2,85
71,357,71,26,96,6,6,27,3,52,5,0,39,32,3,3,1,75
72,138,53,28,100,7,8,28,4,25,-7,2,37,32,8,2,2,71
86,191,82,27,100,7,8,28,1,22,7,0,0,32,0,1,0,8
85,504,147,12,100,7,8,12,1,8,17,1,5,32,6,-8,0,75
69,172,63,13,87,6,5,15,3,40,0,0,80,32,3,1,2,50
78,188,106,40,100,7,8,34,3,28,2,1,5,51,6,5,0,52
89,261,105,60,100,7,8,64,1,27,-7,0,0,32,3,3,0,21
80,184,127,19,100,7,8,20,1,50,20,0,44,36,2,2,1,80
78,266,90,41,100,7,8,44,0,36,2,1,18,36,2,5,1,70
76,121,53,25,100,7,8,25,3,48,8,0,22,75,3,3,0,67
71,166,55,17,89,6,6,38,4,68,7,0,23,85,3,3,1,100
76,165,81,18,100,7,8,23,2,61,0,1,52,48,2,4,0,78
72,348,79,36,100,7,8,36,0,31,23,0,39,89,4,6,2,67
61,288,100,36,97,4,6,37,5,51,0,3,65,76,6,11,2,95
76,151,107,18,100,7,8,1,3,28,-7,1,47,92,6,3,0,75
60,12,7,1,100,7,8,3,1,50,0,3,18,32,1,-8,2,100
63,174,62,11,79,3,5,14,1,29,0,5,37,101,5,2,2,70
82,324,137,9,90,6,6,10,0,20,0,2,2,32,1,-8,0,25
65,151,71,13,79,6,2,14,1,36,0,1,22,32,4,1,0,63
76,182,89,41,100,7,8,44,3,27,0,3,40,100,5,4,3,50
80,175,59,19,100,7,8,19,1,16,0,3,12,32,6,1,0,58
61,328,98,15,94,0,6,16,2,31,14,0,48,43,2,2,0,50
67,263,75,12,92,6,6,13,0,69,-7,0,81,10,3,2,2,100
63,252,88,17,94,4,6,18,2,17,0,2,42,32,7,1,3,57
58,212,44,8,100,6,8,4,0,63,-7,2,60,61,3,3,1,100
66,136,62,55,98,5,2,57,4,23,0,1,41,60,9,5,4,56
66,164,71,24,85,4,5,27,1,30,0,4,17,30,3,6,0,75
56,127,58,30,90,4,6,30,1,80,0,2,74,59,3,7,1,100
85,346,68,35,97,6,6,39,7,36,0,3,1,64,1,3,0,25
60,183,62,30,94,6,3,0,4,22,4,2,67,98,12,2,4,76
72,171,40,11,100,7,8,11,4,27,0,2,62,97,5,2,2,88
66,326,44,15,88,4,6,31,4,29,1,2,4,32,3,2,0,42
62,193,92,18,83,4,6,18,0,22,-7,0,76,32,11,1,7,92
73,361,144,18,89,6,6,18,0,39,0,1,51,9,2,2,1,56
61,140,68,49,96,6,6,52,7,40,1,3,59,87,7,8,4,83
59,240,78,19,85,4,6,20,1,45,7,0,53,67,5,3,3,89
64,155,61,12,93,5,2,14,1,50,0,5,92,97,5,2,2,100
63,232,130,27,89,6,6,27,1,19,-7,3,56,55,7,3,4,69
65,14,4,3,100,7,8,6,5,33,-7,9,1,98,1,2,0,50
76,181,52,29,100,7,8,29,2,55,0,1,46,32,7,1,2,73
63,95,44,17,94,4,6,17,2,47,9,0,68,89,3,5,0,100
85,267,125,25,100,7,8,18,6,48,4,1,15,90,3,5,0,80
62,489,147,17,67,4,6,21,1,19,0,3,46,32,6,1,2,62
91,215,98,13,100,7,8,14,0,14,23,0,0,32,1,1,0,25
85,139,78,10,100,7,8,10,1,20,-7,2,19,32,1,-8,1,50
72,212,87,20,95,4,6,22,1,41,0,1,24,56,6,4,0,100
78,161,70,18,90,6,6,20,1,30,0,0,1,67,3,3,0,64
84,172,72,39,100,7,8,42,2,43,18,0,1,98,3,3,0,55
72,86,57,25,96,6,5,26,1,12,0,3,6,69,4,2,1,47
57,158,77,38,85,4,6,39,1,51,0,3,44,49,13,6,2,90
66,208,68,18,94,6,6,18,2,39,0,2,0,5,1,3,2,83
88,367,170,26,100,7,8,26,0,19,0,0,1,39,1,1,0,25
60,288,105,19,77,4,5,22,1,36,0,1,27,100,6,2,2,73
86,544,153,26,96,6,6,17,0,27,23,0,4,19,1,2,0,33
70,173,85,12,100,7,8,10,2,46,-7,0,93,13,3,4,3,100
76,119,51,21,100,7,8,21,1,33,9,0,31,65,1,3,0,80
62,166,48,43,100,7,8,44,6,41,0,10,55,84,6,4,5,59
50,54,19,16,94,4,6,17,7,29,0,0,89,42,4,2,3,75
65,132,35,21,93,5,7,28,4,61,0,6,91,32,7,1,1,89
71,196,65,19,95,4,6,20,2,47,6,0,44,93,3,4,0,78
56,420,151,17,65,4,5,20,1,40,-7,0,61,73,4,4,3,57
67,325,106,12,62,4,6,33,0,38,-7,0,92,14,2,2,2,80
71,243,65,29,97,4,6,30,6,10,-7,0,4,95,5,2,0,47
70,269,70,10,85,6,4,13,3,15,0,1,24,91,7,1,0,90
72,221,62,20,95,6,5,22,2,14,0,2,16,32,4,1,0,43
80,207,92,18,100,7,8,18,1,50,9,0,28,75,3,3,1,60
61,251,83,18,83,4,6,18,1,50,0,4,76,56,7,3,1,91
62,113,62,18,86,0,2,21,1,38,0,0,48,44,3,3,2,75
55,89,45,13,87,0,2,15,0,13,0,0,37,32,3,1,1,57
83,348,100,61,98,6,6,67,4,35,1,1,6,62,7,4,0,52
69,194,81,44,98,6,5,45,3,44,2,1,45,96,5,4,0,75
89,521,244,27,100,7,8,30,0,19,23,0,3,32,3,1,0,33
73,161,73,43,84,6,4,44,1,20,0,8,30,91,5,3,1,35
72,304,112,31,94,4,3,32,0,31,0,1,35,56,5,2,1,62
67,74,35,12,92,4,6,13,3,31,-7,7,23,32,5,1,0,75
65,186,66,23,96,6,6,23,2,48,-7,7,55,27,7,4,1,92
85,173,67,18,100,7,8,10,2,21,1,2,0,32,1,-8,0,10
78,240,83,51,100,7,8,56,2,29,0,1,21,85,3,3,0,50
72,313,67,20,95,6,6,31,0,19,14,0,77,65,2,2,2,44
74,218,71,24,100,7,8,24,2,38,8,0,42,88,7,3,0,77
76,197,73,19,86,6,5,22,2,24,8,0,7,32,1,1,0,29
67,155,87,23,85,6,5,27,2,37,5,0,27,53,7,5,1,93
73,288,131,23,89,6,5,27,2,48,0,4,24,48,8,3,2,92
66,290,136,20,96,4,6,23,1,43,0,2,51,65,5,3,2,90
84,277,109,8,100,7,8,8,1,50,0,0,33,32,2,1,0,100
84,345,94,42,95,6,6,43,0,9,0,1,2,74,2,1,0,17
66,122,51,31,100,7,8,37,6,62,0,17,40,68,5,4,2,82
56,183,86,19,95,4,6,19,1,58,-7,5,94,47,6,2,6,89
64,168,71,22,96,6,2,21,2,33,-7,3,91,70,2,4,1,100
75,172,83,28,93,4,6,28,3,43,-7,2,4,92,2,2,0,57
73,201,93,54,97,6,6,57,8,19,3,4,7,93,8,2,2,56
59,255,87,16,76,4,6,17,1,41,-7,3,80,43,4,3,3,100
81,234,93,27,89,6,6,29,1,19,1,2,16,17,4,3,0,47
81,216,70,32,100,7,8,22,5,22,-7,0,4,54,8,2,0,56
74,127,80,31,98,6,6,46,3,57,-7,1,29,88,4,3,0,78
66,221,85,32,94,6,2,33,2,30,1,2,58,25,14,3,6,94
79,190,92,20,91,4,5,22,2,36,0,1,7,39,7,6,0,87
68,209,89,44,98,6,6,48,1,38,6,0,87,100,7,2,6,100
65,241,80,25,96,4,6,25,1,32,1,2,37,32,3,3,1,60
60,141,56,30,100,7,8,30,3,33,0,0,84,48,11,4,4,100
83,128,78,44,100,7,8,44,1,14,2,1,8,85,7,2,0,36
77,221,64,31,94,6,6,36,4,51,-7,1,9,88,3,6,0,45
83,150,64,27,100,7,8,28,1,32,0,2,13,2,2,2,0,40
81,212,93,37,100,7,8,44,5,16,2,3,19,32,4,2,1,35
54,227,106,43,89,4,6,45,0,30,0,11,55,10,6,2,3,63
68,184,89,25,96,6,6,27,1,27,-7,12,24,84,4,3,2,54
71,65,31,20,100,7,8,20,5,20,0,1,41,75,4,2,1,50
74,215,75,29,87,6,4,42,1,32,11,0,57,32,3,1,0,44
66,245,131,12,79,4,5,14,0,36,0,1,46,32,3,1,0,100
60,189,80,42,95,6,6,42,5,33,3,1,60,76,15,11,5,84
69,243,89,32,100,7,8,22,4,30,-7,0,45,77,9,4,3,59
86,318,90,13,100,7,8,13,0,62,0,0,0,44,0,2,2,50
78,95,46,30,100,7,8,32,3,44,7,0,32,110,2,6,0,67
82,233,92,56,100,7,8,66,9,49,0,1,8,64,2,13,2,62
64,179,70,17,78,4,6,18,0,50,4,1,57,22,4,2,0,75
92,474,258,8,100,7,8,8,0,0,2,1,1,32,3,-8,0,50
76,165,87,29,95,6,3,43,3,65,0,0,31,58,4,6,1,71
59,174,92,10,69,4,6,13,1,62,12,0,94,100,3,1,1,80
63,181,81,26,96,4,6,27,4,8,23,0,53,32,7,-8,3,47
67,66,24,9,100,7,8,9,4,44,0,4,53,66,4,2,1,86
62,194,96,19,80,4,2,20,0,30,-7,3,92,32,8,1,4,91
70,187,51,31,100,7,8,31,0,61,0,6,41,71,2,6,1,62
89,363,106,21,100,6,7,24,1,29,0,1,2,74,5,2,0,64
89,272,126,16,100,7,8,16,0,25,1,1,9,43,2,2,0,40
68,146,80,25,88,6,6,26,3,23,3,5,33,95,1,2,2,67
88,530,182,17,100,7,8,17,2,24,0,0,3,81,5,2,0,64
61,159,80,27,74,4,2,32,2,10,-7,1,21,32,5,1,2,50
71,171,92,9,67,4,6,9,0,22,5,0,40,43,3,1,0,67
66,307,125,38,79,6,2,49,2,48,4,1,45,75,8,3,4,65
79,168,54,25,100,7,8,29,3,34,0,0,40,47,5,2,2,88
70,211,107,14,86,4,6,14,0,29,0,0,13,58,3,2,0,56
79,183,83,19,95,6,3,0,1,48,17,0,4,65,2,3,0,83
87,254,92,26,100,7,8,26,0,23,0,1,0,32,2,2,0,40
49,103,48,10,53,0,2,17,1,35,-7,2,37,66,5,2,0,80
64,144,54,19,85,4,6,21,1,55,0,2,44,44,5,3,0,89
68,183,32,7,100,6,8,7,3,43,-7,1,16,74,3,3,1,86
80,277,93,34,97,6,5,35,1,40,7,0,7,80,4,3,1,58
75,248,53,24,100,7,8,24,2,25,3,1,11,35,4,3,0,50
71,114,66,39,96,4,6,46,0,41,0,0,17,81,6,7,1,50
90,205,104,11,100,7,8,11,0,18,0,0,0,32,1,-8,0,25
66,207,95,4,67,6,3,6,0,17,0,0,85,32,3,1,1,100
67,22,13,4,100,7,8,5,2,40,-7,1,71,69,1,2,2,75
69,323,95,25,93,0,2,27,1,26,16,0,0,32,2,1,0,36
72,198,91,16,94,6,6,18,0,39,0,1,88,86,5,2,2,100
57,199,99,9,89,6,6,9,1,44,3,1,62,32,0,-8,0,0
76,164,72,29,86,6,6,29,2,14,0,0,3,14,4,1,1,36
74,126,23,13,100,7,8,16,0,0,-7,2,13,32,5,-8,1,50
65,146,58,29,97,6,6,33,1,39,-7,5,7,88,1,2,0,33
73,169,105,20,95,6,6,21,1,14,0,0,39,21,2,2,0,57
76,208,100,22,100,7,8,22,0,45,0,0,76,39,2,2,1,83
83,103,62,11,100,7,8,11,0,27,23,0,5,23,1,2,0,60
64,166,58,14,89,6,5,19,3,58,3,1,41,82,3,6,0,82
68,183,18,7,100,7,8,8,4,38,-7,9,37,32,2,1,0,67
81,6,86,32,100,7,8,3,3,33,5,1,18,92,5,2,1,47
79,276,63,41,98,6,6,30,5,46,1,2,27,98,3,2,1,50
73,159,60,16,94,6,6,16,3,44,-7,0,72,94,5,2,0,100
65,54,34,9,100,7,8,9,0,33,0,0,90,58,4,2,3,86
